dg_id,player_name,ppi,teetime,first_tee_time_in_group,sg_total,score,event_name,wave_average,course_factor_star,category,ppi_sg_diff
15466,"Cantlay, Patrick",0.7846986432886159,2025-06-29T11:05:00.000000,2025-01-18T10:31:00.000000,1.0563799999999999,69,Rocket Classic,70.19354838709677,0.9565217043034202,Imposter,-0.27168135671138394
15470,"Hossler, Beau",-0.13296875782850495,2025-06-29T09:05:00.000000,2025-01-30T08:35:00.000000,-0.32394000000000006,71,Rocket Classic,70.19354838709677,0.9565217043034202,Gamer,0.1909712421714951
15473,"Long, Adam",-0.1427275322891707,2025-03-07T06:56:00.000000,2023-10-08T08:10:00.000000,-0.3325199999999999,72,Puerto Rico Open,69.87951807228916,0.0,Gamer,0.18979246771082922
15475,"Pan, C.T.",0.030787587015255406,2025-03-28T07:31:00.000000,2024-06-27T12:21:00.000000,0.26630000000000004,70,Texas Children's Houston Open,67.8051948051948,1.7047908137838608,Imposter,-0.23551241298474462
15556,"Hughes, Mackenzie",-0.06898260085963083,2025-06-22T12:23:00.000000,2025-02-13T10:36:00.000000,0.12749999999999995,74,Travelers Championship,69.21875,1.4004847736410446,Imposter,-0.19648260085963076
15575,"Hoge, Tom",0.4141238677108529,2025-06-22T12:23:00.000000,2025-02-01T08:34:00.000000,-0.022020000000000105,67,Travelers Championship,69.21875,1.4004847736410446,Gamer,0.436143867710853
15651,"Ventura, Kris",0.23511473048653164,2025-06-29T09:40:00.000000,2025-01-09T09:00:00.000000,0.14563999999999994,68,Rocket Classic,70.19354838709677,0.9565217043034202,Proper Player,0.0894747304865317
15980,"Lipsky, David",-0.5434717447398186,2025-06-27T12:32:00.000000,2024-11-09T08:12:00.000000,-0.84954,73,Rocket Classic,70.37179487179488,0.9565217043034202,Gamer,0.30606825526018133
16283,"Rodgers, Patrick",-0.023628728859063287,2025-06-27T06:56:00.000000,2025-02-06T12:22:00.000000,0.20588,71,Rocket Classic,68.87179487179488,0.9565217043034202,Imposter,-0.2295087288590633
16333,"Hubbard, Mark",-0.399398018972747,2025-06-29T13:45:00.000000,2025-01-23T10:07:00.000000,0.10165999999999986,71,Rocket Classic,68.79166666666667,0.9565217043034202,Imposter,-0.5010580189727469
16394,"Jaeger, Stephan",0.024679823173332227,2025-06-27T07:18:00.000000,2025-02-20T12:43:00.000000,0.32791999999999993,72,Rocket Classic,68.87179487179488,0.9565217043034202,Imposter,-0.3032401768266677
16395,"Kohles, Ben",-0.4138677164329135,2025-06-29T07:34:00.000000,2024-11-21T08:50:00.000000,-0.23744000000000004,72,Rocket Classic,70.19354838709677,0.9565217043034202,Mule,-0.17642771643291344
16433,"NeSmith, Matt",-0.11544065704154088,2025-05-09T09:25:00.000000,2024-06-27T07:07:00.000000,-0.22362,69,ONEflight Myrtle Beach Classic,70.34848484848484,0.0,Gamer,0.10817934295845913
16715,"Ryder, Sam",0.5785823490141047,2025-06-27T08:02:00.000000,2025-01-16T09:36:00.000000,0.49907999999999975,72,Rocket Classic,68.87179487179488,0.9565217043034202,Proper Player,0.07950234901410491
16841,"Lee, Min Woo",0.0699154819096521,2025-06-29T11:15:00.000000,2025-02-06T12:22:00.000000,0.26835999999999993,66,Rocket Classic,70.19354838709677,0.9565217043034202,Imposter,-0.19844451809034783
17032,"Tosti, Alejandro",0.6890952266483569,2025-06-27T13:49:00.000000,2024-12-14T10:50:00.000000,0.22449999999999992,71,Rocket Classic,70.37179487179488,0.9565217043034202,Proper Player,0.46459522664835695
17266,"Yuan, Carl",-1.0504586895560322,2025-04-18T13:09:00.000000,2024-05-12T07:35:00.000000,-1.1874,72,Corales Puntacana Championship,71.5,2.087664804999029,Gamer,0.13694131044396785
17365,"Mitchell, Keith",0.8108229059447912,2025-06-27T06:45:00.000000,2025-01-16T09:47:00.000000,0.7587200000000002,78,Rocket Classic,68.87179487179488,0.9565217043034202,Proper Player,0.052102905944791056
17381,"Silverman, Ben",-0.8880063813209128,2025-06-29T08:06:00.000000,2024-10-18T15:45:00.000000,-0.5673199999999999,71,Rocket Classic,70.19354838709677,0.9565217043034202,Mule,-0.32068638132091287
17488,"Im, Sungjae",0.19682292227142206,2025-06-22T12:01:00.000000,2025-02-08T09:22:00.000000,0.12602000000000002,73,Travelers Championship,69.21875,1.4004847736410446,Proper Player,0.07080292227142204
17508,"Gribble, Cody",-0.9997174382476317,2025-04-20T08:40:00.000000,2023-11-09T12:47:00.000000,-1.2906,76,Corales Puntacana Championship,73.28,2.087664804999029,Gamer,0.29088256175236826
17511,"Straka, Sepp",0.9986263849629551,2025-06-22T12:12:00.000000,2025-01-18T09:58:00.000000,1.22624,68,Travelers Championship,69.21875,1.4004847736410446,Imposter,-0.22761361503704491
17536,"Spaun, J.J.",1.0771648370777336,2025-06-22T11:28:00.000000,2025-02-02T08:58:00.000000,1.01108,63,Travelers Championship,69.62857142857143,1.4004847736410446,Proper Player,0.0660848370777336
17538,"Homa, Max",-0.8783688873858008,2025-06-27T07:29:00.000000,2024-10-25T10:24:00.000000,-0.72392,70,Rocket Classic,68.87179487179488,0.9565217043034202,Mule,-0.15444888738580076
17543,"Kim, Michael",0.6107894171249562,2025-06-29T11:05:00.000000,2025-03-01T13:45:00.000000,0.4174199999999999,68,Rocket Classic,70.19354838709677,0.9565217043034202,Proper Player,0.19336941712495626
17550,"van Rooyen, Erik",-0.23392524550841154,2025-05-11T10:05:00.000000,2024-10-11T13:35:00.000000,0.11744000000000009,68,Truist Championship,69.04444444444445,0.0,Imposter,-0.35136524550841164
17576,"Conners, Corey",1.3633591233054903,2025-06-14T11:07:00.000000,2025-02-07T13:28:00.000000,1.11242,72,U.S. Open,73.75862068965517,3.353853982792206,Proper Player,0.2509391233054903
17606,"Berger, Daniel",0.7825631799370204,2025-06-22T11:06:00.000000,2025-02-08T10:50:00.000000,0.9397800000000003,72,Travelers Championship,69.62857142857143,1.4004847736410446,Imposter,-0.15721682006297988
17639,"Blair, Zac",-0.04224560020854518,2025-06-13T12:30:00.000000,2024-09-13T13:33:00.000000,-0.32806,77,U.S. Open,75.14285714285714,3.353853982792206,Gamer,0.28581439979145484
17646,"Fitzpatrick, Matt",0.23991919135506426,2025-06-29T12:50:00.000000,2025-01-30T09:14:00.000000,0.27382000000000006,67,Rocket Classic,68.79166666666667,0.9565217043034202,Imposter,-0.033900808644935804
17723,"Lower, Justin",-0.6816996241865005,2025-06-29T10:55:00.000000,2025-01-11T09:00:00.000000,-0.3992000000000001,72,Rocket Classic,70.19354838709677,0.9565217043034202,Mule,-0.28249962418650043
17780,"Pendrith, Taylor",0.6379340006160449,2025-06-22T12:12:00.000000,2025-02-01T08:56:00.000000,0.4107399999999999,71,Travelers Championship,69.21875,1.4004847736410446,Proper Player,0.227194000616045
17786,"Davis, Cam",-0.7606780889119367,2025-06-27T12:43:00.000000,2025-01-09T12:30:00.000000,-0.8275399999999999,70,Rocket Classic,70.37179487179488,0.9565217043034202,Gamer,0.06686191108806327
17881,"Yu, Kevin",0.3755174733414937,2025-06-22T11:39:00.000000,2025-01-30T09:40:00.000000,0.76154,70,Travelers Championship,69.62857142857143,1.4004847736410446,Imposter,-0.3860225266585063
18103,"Bezuidenhout, Christiaan",0.09564946466136283,2025-06-22T12:34:00.000000,2025-02-01T08:23:00.000000,0.15788,66,Travelers Championship,69.21875,1.4004847736410446,Imposter,-0.06223053533863716
18105,"Lawrence, Thriston",-0.29275743672567567,2025-06-29T13:25:00.000000,2024-04-18T08:09:00.000000,-0.42784,69,Rocket Classic,68.79166666666667,0.9565217043034202,Gamer,0.13508256327432433
18187,"Duncan, Tyler",-0.5923583830365671,2025-05-09T14:16:00.000000,2024-05-30T13:17:00.000000,-0.35578,71,ONEflight Myrtle Beach Classic,70.86363636363636,0.0,Mule,-0.23657838303656709
18417,"Scheffler, Scottie",2.7194453319087035,2025-06-22T12:12:00.000000,2025-02-08T10:28:00.000000,2.72154,65,Travelers Championship,69.21875,1.4004847736410446,Imposter,-0.0020946680912965476
18424,"Roy, Kevin",0.3728666384502288,2025-06-29T12:20:00.000000,2025-01-12T08:10:00.000000,0.77414,67,Rocket Classic,68.79166666666667,0.9565217043034202,Imposter,-0.4012733615497712
18474,"Smalley, Alex",0.8969326232143143,2025-06-27T12:10:00.000000,2025-01-18T09:03:00.000000,0.86324,73,Rocket Classic,70.37179487179488,0.9565217043034202,Proper Player,0.03369262321431432
18536,"McCormick, Ryan",-0.5364199084859997,2025-06-15T08:25:00.000000,2024-05-03T13:50:00.000000,-0.41867999999999994,71,U.S. Open,73.0952380952381,3.353853982792206,Mule,-0.1177399084859998
18554,"Rai, Aaron",0.7718999071984185,2025-06-22T12:01:00.000000,2025-01-30T10:06:00.000000,0.74066,70,Travelers Championship,69.21875,1.4004847736410446,Proper Player,0.031239907198418515
18579,"Cook, Austin",-1.17189401131007,2025-05-09T13:32:00.000000,2024-03-07T11:46:00.000000,-1.1004800000000001,75,ONEflight Myrtle Beach Classic,70.86363636363636,0.0,Mule,-0.07141401131006986
18634,"McNealy, Maverick",1.0330693042046288,2025-06-22T11:28:00.000000,2025-02-06T08:26:00.000000,0.7785999999999998,68,Travelers Championship,69.62857142857143,1.4004847736410446,Proper Player,0.254469304204629
18635,"Shelton, Robby",-0.1974762854660627,2025-05-23T07:22:00.000000,2024-06-27T13:38:00.000000,-0.23616,74,Charles Schwab Challenge,68.92957746478874,1.579838262569973,Gamer,0.03868371453393732
18761,"Mullinax, Trey",-0.20262656173173546,2025-06-27T12:32:00.000000,2024-10-10T08:13:00.000000,-0.11896000000000004,72,Rocket Classic,70.37179487179488,0.9565217043034202,Mule,-0.08366656173173542
18770,"Rozner, Antoine",-0.07774518369612779,2025-06-29T08:25:00.000000,2024-07-12T08:17:00.000000,-0.00910000000000001,72,Rocket Classic,70.19354838709677,0.9565217043034202,Mule,-0.06864518369612778
18841,"Hovland, Viktor",1.0117598081812398,2025-06-21T10:25:00.000000,2024-08-25T09:20:00.000000,0.70492,63,Travelers Championship,67.775,1.4004847736410446,Proper Player,0.3068398081812398
19208,"Endycott, Harrison",0.16883216312571556,2025-06-29T06:58:00.000000,2023-11-17T10:32:00.000000,-0.33568,72,Rocket Classic,70.19354838709677,0.9565217043034202,Gamer,0.5045121631257156
19364,"Werenski, Richy",-0.4046328664431989,2025-03-07T11:41:00.000000,2023-10-05T07:33:00.000000,-0.52634,71,Puerto Rico Open,69.87951807228916,0.0,Gamer,0.12170713355680113
19396,"Knapp, Jake",0.6187991871239172,2025-06-29T13:45:00.000000,2025-01-25T10:30:00.000000,0.80322,68,Rocket Classic,68.79166666666667,0.9565217043034202,Imposter,-0.1844208128760828
19428,"Zalatoris, Will",0.0911912402335485,2025-05-16T07:38:00.000000,2024-08-17T11:13:00.000000,0.14064,76,PGA Championship,72.36363636363636,3.014188099336586,Imposter,-0.04944875976645148
19477,"Schenk, Adam",-0.3613018201509257,2025-06-27T13:16:00.000000,2024-11-22T10:40:00.000000,-0.09458,69,Rocket Classic,70.37179487179488,0.9565217043034202,Mule,-0.2667218201509257
19483,"Burns, Sam",0.6619475755120333,2025-06-22T11:39:00.000000,2025-02-13T09:52:00.000000,0.91092,69,Travelers Championship,69.62857142857143,1.4004847736410446,Imposter,-0.24897242448796664
19729,"Kanaya, Takumi",0.16633884353673223,2025-06-29T09:30:00.000000,2024-10-25T08:45:00.000000,0.3121399999999999,70,Rocket Classic,70.19354838709677,0.9565217043034202,Imposter,-0.1458011564632677
19840,"Ramey, Chad",0.05189824469988261,2025-06-29T12:40:00.000000,2025-01-10T08:20:00.000000,0.13023999999999997,71,Rocket Classic,68.79166666666667,0.9565217043034202,Imposter,-0.07834175530011736
19865,"Hardy, Nick",-0.3382291942878266,2025-06-29T07:43:00.000000,2024-10-18T11:28:00.000000,-0.36588,69,Rocket Classic,70.19354838709677,0.9565217043034202,Gamer,0.027650805712173376
19870,"McCarthy, Denny",0.6965153433526292,2025-06-22T12:23:00.000000,2025-02-08T10:17:00.000000,0.6882399999999999,69,Travelers Championship,69.21875,1.4004847736410446,Proper Player,0.00827534335262936
19872,"Riley, Davis",0.6272521662578582,2025-06-29T06:49:00.000000,2025-02-27T07:51:00.000000,0.47209999999999996,68,Rocket Classic,70.19354838709677,0.9565217043034202,Proper Player,0.15515216625785822
19895,"Schauffele, Xander",0.5017218500704768,2025-06-22T11:17:00.000000,2024-08-31T14:44:00.000000,0.37123999999999996,75,Travelers Championship,69.62857142857143,1.4004847736410446,Proper Player,0.1304818500704768
19960,"Pavon, Matthieu",-1.234726069930997,2025-06-22T11:28:00.000000,2025-02-01T09:07:00.000000,-1.14788,73,Travelers Championship,69.62857142857143,1.4004847736410446,Mule,-0.08684606993099697
20706,"Wallace, Matt",0.8546259880264259,2025-06-29T07:57:00.000000,2024-08-11T13:20:00.000000,0.5299200000000001,68,Rocket Classic,70.19354838709677,0.9565217043034202,Proper Player,0.3247059880264258
20722,"Schmid, Matti",0.0665894870675729,2025-06-21T08:50:00.000000,2025-01-16T08:30:00.000000,0.33554,74,Travelers Championship,67.775,1.4004847736410446,Imposter,-0.2689505129324271
20730,"Perez, Victor",0.44940520406075,2025-06-29T07:43:00.000000,2025-01-18T08:41:00.000000,0.4598,69,Rocket Classic,70.19354838709677,0.9565217043034202,Imposter,-0.010394795939249968
21236,"Bryan, Wesley",0.43606621934446527,2025-03-07T11:52:00.000000,2024-05-24T12:01:00.000000,0.21339999999999995,72,Puerto Rico Open,69.87951807228916,0.0,Proper Player,0.22266621934446532
21412,"Capan III, Frankie",-1.0359991716988137,2025-06-27T08:35:00.000000,2023-12-14T09:02:00.000000,-1.00966,73,Rocket Classic,68.87179487179488,0.9565217043034202,Mule,-0.026339171698813724
21554,"Poston, J.T.",0.5329441294653042,2025-06-22T11:50:00.000000,2025-02-13T10:03:00.000000,0.47480000000000006,69,Travelers Championship,69.62857142857143,1.4004847736410446,Proper Player,0.05814412946530417
21688,"Kim, S.H.",-0.6276184756592753,2025-01-24T09:34:00.000000,2024-07-04T06:56:00.000000,-0.5579599999999999,84,Farmers Insurance Open,75.40689655172413,2.851382237546276,Mule,-0.06965847565927541
21756,"Cole, Eric",0.24367108048933742,2025-06-21T13:45:00.000000,2025-02-28T08:02:00.000000,0.43420000000000003,69,Travelers Championship,68.3,1.4004847736410446,Imposter,-0.19052891951066261
21880,"Cone, Trevor",-0.9938834451822303,2025-06-27T13:49:00.000000,2023-10-08T07:30:00.000000,-1.01976,70,Rocket Classic,70.37179487179488,0.9565217043034202,Gamer,0.025876554817769737
21891,"Kitayama, Kurt",0.25311965367580885,2025-06-29T10:35:00.000000,2024-10-24T10:46:00.000000,0.38100000000000006,72,Rocket Classic,70.19354838709677,0.9565217043034202,Imposter,-0.1278803463241912
21944,"Moore, Taylor",0.47365599432455385,2025-06-27T13:27:00.000000,2025-01-09T07:40:00.000000,0.46312,69,Rocket Classic,70.37179487179488,0.9565217043034202,Proper Player,0.010535994324553877
21995,"Springer, Hayden",0.30126399569984064,2025-06-29T10:45:00.000000,2024-11-23T11:00:00.000000,0.12693999999999994,70,Rocket Classic,70.19354838709677,0.9565217043034202,Proper Player,0.1743239956998407
22002,"Dumont de Chassart, Adrien",-0.03582348558497644,2025-05-09T09:36:00.000000,2024-06-01T10:45:00.000000,-0.31814,72,ONEflight Myrtle Beach Classic,70.34848484848484,0.0,Gamer,0.28231651441502353
22085,"Morikawa, Collin",1.3496362809317468,2025-06-29T13:05:00.000000,2025-01-04T10:00:00.000000,1.22678,68,Rocket Classic,68.79166666666667,0.9565217043034202,Proper Player,0.12285628093174683
22535,"Norrman, Vincent",-0.5611907266861323,2025-03-21T08:19:00.000000,2024-03-31T11:30:00.000000,-0.70548,75,Valspar Championship,72.35064935064935,1.9738166418094836,Gamer,0.14428927331386765
22760,"Hisatsune, Ryo",0.7081575928310188,2025-06-29T08:35:00.000000,2025-01-23T09:23:00.000000,0.64012,71,Rocket Classic,70.19354838709677,0.9565217043034202,Proper Player,0.06803759283101873
22833,"Echavarria, Nico",-0.2794935665873369,2025-06-29T12:30:00.000000,2025-01-10T12:50:00.000000,0.12943999999999994,66,Rocket Classic,68.79166666666667,0.9565217043034202,Imposter,-0.4089335665873368
23014,"Theegala, Sahith",-0.11092502607199232,2025-05-30T13:10:00.000000,2025-01-03T09:21:00.000000,-0.3492800000000001,77,the Memorial Tournament presented by Workday,73.41666666666667,2.8801753303810576,Gamer,0.23835497392800775
23323,"MacIntyre, Robert",1.2450050392862682,2025-06-22T11:06:00.000000,2025-02-01T08:34:00.000000,0.9792399999999999,66,Travelers Championship,69.62857142857143,1.4004847736410446,Proper Player,0.26576503928626827
23465,"Greyserman, Max",0.6053126898375196,2025-06-29T13:55:00.000000,2025-02-15T09:05:00.000000,0.56756,67,Rocket Classic,68.79166666666667,0.9565217043034202,Proper Player,0.03775268983751967
23475,"Novak, Andrew",0.4596419147822457,2025-06-22T11:28:00.000000,2025-02-06T12:22:00.000000,0.4724999999999999,66,Travelers Championship,69.62857142857143,1.4004847736410446,Imposter,-0.012858085217754223
23482,"Sigg, Greyson",0.16173785958960024,2025-06-27T07:07:00.000000,2024-10-20T10:16:00.000000,-0.08020000000000006,70,Rocket Classic,68.87179487179488,0.9565217043034202,Gamer,0.2419378595896003
23504,"Hoey, Rico",0.00741612480474959,2025-06-27T12:32:00.000000,2025-01-23T10:18:00.000000,0.25,72,Rocket Classic,70.37179487179488,0.9565217043034202,Imposter,-0.2425838751952504
23505,"McGreevy, Max",0.21825585185331253,2025-06-27T13:49:00.000000,2025-02-06T09:10:00.000000,0.37040000000000006,73,Rocket Classic,70.37179487179488,0.9565217043034202,Imposter,-0.15214414814668753
23542,"Champ, Cameron",0.4400107888021498,2025-06-29T12:10:00.000000,2024-07-05T12:38:00.000000,0.4671400000000001,68,Rocket Classic,68.79166666666667,0.9565217043034202,Imposter,-0.027129211197850334
23599,"Westmoreland, Kyle",-0.5025925536950931,2025-03-28T09:10:00.000000,2023-06-29T08:46:00.000000,-0.4917799999999999,69,Texas Children's Houston Open,67.8051948051948,1.7047908137838608,Mule,-0.010812553695093263
23602,"Hojgaard, Nicolai",0.25329674100256283,2025-06-29T13:15:00.000000,2024-06-29T13:54:00.000000,0.3845000000000001,71,Rocket Classic,68.79166666666667,0.9565217043034202,Imposter,-0.1312032589974373
23604,"Clark, Wyndham",0.1335143729710313,2025-06-27T12:43:00.000000,2025-02-02T09:31:00.000000,0.1415199999999999,74,Rocket Classic,70.37179487179488,0.9565217043034202,Imposter,-0.008005627028968593
23656,"Young, Carson",-0.5748812885147949,2025-06-27T12:21:00.000000,2024-11-21T09:01:00.000000,-0.15034000000000014,78,Rocket Classic,70.37179487179488,0.9565217043034202,Mule,-0.4245412885147948
23816,"Valimaki, Sami",0.3655408246516108,2025-06-29T11:25:00.000000,2025-01-23T08:50:00.000000,0.6738799999999999,67,Rocket Classic,70.19354838709677,0.9565217043034202,Imposter,-0.3083391753483891
